year,district,pop_total,age_0_19,age_20_39,age_40_64,age_65_79,age_80plus,pct_0_19,pct_20_39,pct_40_64,pct_65_79,pct_80plus
1983,306-Av. de Provence,4,2,2,0,0,0,0.5,0.5,0.0,0.0,0.0
1983,307-Malley,1257,374,446,346,83,8,0.2975,0.3548,0.2753,0.066,0.0064
1983,4-Montoie/Bourdonnette,6756,1820,2358,1816,619,143,0.2694,0.349,0.2688,0.0916,0.0212
1983,401-Montoie,3012,619,1009,913,376,95,0.2055,0.335,0.3031,0.1248,0.0315
1983,402-Vallée de la Jeunesse,10,5,2,3,0,0,0.5,0.2,0.3,0.0,0.0
1983,403-Pyramides,1309,395,433,362,100,19,0.3018,0.3308,0.2765,0.0764,0.0145
1983,404-Prés-de-Vidy,772,146,318,195,93,20,0.1891,0.4119,0.2526,0.1205,0.0259
1983,405-Bourget,9,1,1,6,0,1,0.1111,0.1111,0.6667,0.0,0.1111
1983,406-Bourdonnette,1644,654,595,337,50,8,0.3978,0.3619,0.205,0.0304,0.0049
1983,5-Montriond/Cour,7707,1322,2411,2372,1257,345,0.1715,0.3128,0.3078,0.1631,0.0448
1983,501-Marc-Dufour,2835,470,901,826,513,125,0.1658,0.3178,0.2914,0.181,0.0441
1983,502-Milan,12,6,3,3,0,0,0.5,0.25,0.25,0.0,0.0
1983,503-Les Cèdres,73,13,49,8,3,0,0.1781,0.6712,0.1096,0.0411,0.0
1983,504-Cour,1959,311,670,595,295,88,0.1588,0.342,0.3037,0.1506,0.0449
1983,505-Mont-d'Or,2824,522,787,938,445,132,0.1848,0.2787,0.3322,0.1576,0.0467
1983,506-Bellerive,4,0,1,2,1,0,0.0,0.25,0.5,0.25,0.0
1983,6-Sous-Gare/Ouchy,11400,1893,3534,3546,1833,594,0.1661,0.31,0.3111,0.1608,0.0521
1983,601-Grancy,3758,661,1293,1088,536,180,0.1759,0.3441,0.2895,0.1426,0.0479
1983,602-Harpe,4737,762,1388,1525,808,254,0.1609,0.293,0.3219,0.1706,0.0536
1983,603-Av. d'Ouchy,1386,243,391,429,242,81,0.1753,0.2821,0.3095,0.1746,0.0584
1983,604-Ouchy,1519,227,462,504,247,79,0.1494,0.3041,0.3318,0.1626,0.052
1983,7-Montchoisi,3883,609,1137,1220,709,208,0.1568,0.2928,0.3142,0.1826,0.0536
1983,701-Montchoisi,3687,581,1099,1146,665,196,0.1576,0.2981,0.3108,0.1804,0.0532
1983,702-Elysée,196,28,38,74,44,12,0.1429,0.1939,0.3776,0.2245,0.0612
1983,8-Florimont/Chissiez,5628,1027,1802,1697,834,268,0.1825,0.3202,0.3015,0.1482,0.0476
1983,Ville de Lausanne,128199,25009,42374,38461,16978,5377,0.1951,0.3305,0.3,0.1324,0.0419
1984,1-Centre,11897,1706,4254,3619,1714,604,0.1434,0.3576,0.3042,0.1441,0.0508
1984,10-Vallon/Béthusy,6493,1079,2168,1953,1042,251,0.1662,0.3339,0.3008,0.1605,0.0387
1984,1001-Le Vallon,1462,264,609,423,141,25,0.1806,0.4166,0.2893,0.0964,0.0171
1984,1002-Hôpitaux,336,90,155,67,21,3,0.2679,0.4613,0.1994,0.0625,0.0089
1984,1003-Victor-Ruffy,2427,388,753,801,393,92,0.1599,0.3103,0.33,0.1619,0.0379
1984,1004-Béthusy,2268,337,651,662,487,131,0.1486,0.287,0.2919,0.2147,0.0578
1984,101-Rue Centrale,2086,228,834,623,299,102,0.1093,0.3998,0.2987,0.1433,0.0489
1984,102-Chauderon,2161,347,931,585,229,69,0.1606,0.4308,0.2707,0.106,0.0319
1984,103-Flon,7,2,1,1,3,0,0.2857,0.1429,0.1429,0.4286,0.0
1984,104-Montbenon,178,22,35,65,47,9,0.1236,0.1966,0.3652,0.264,0.0506
1984,105-Gare/Petit-Chêne,1518,257,456,467,236,102,0.1693,0.3004,0.3076,0.1555,0.0672
1984,106-Georgette,1154,224,324,349,187,70,0.1941,0.2808,0.3024,0.162,0.0607
1984,107-Avant-Poste,1591,221,376,522,333,139,0.1389,0.2363,0.3281,0.2093,0.0874
1984,108-Marterey,1831,248,683,634,207,59,0.1354,0.373,0.3463,0.1131,0.0322
1984,109-Cité,545,65,280,139,46,15,0.1193,0.5138,0.255,0.0844,0.0275
1984,11-Chailly/Rovéréaz,8774,1902,2933,2463,1113,363,0.2168,0.3343,0.2807,0.1269,0.0414
1984,110-Riponne/Tunnel,826,92,334,234,127,39,0.1114,0.4044,0.2833,0.1538,0.0472
1984,1101-Chailly,4639,981,1705,1306,529,118,0.2115,0.3675,0.2815,0.114,0.0254
1984,1102-Plaisante,1360,312,429,369,195,55,0.2294,0.3154,0.2713,0.1434,0.0404
1984,1103-Bois de Rovéréaz,11,1,2,6,2,0,0.0909,0.1818,0.5455,0.1818,0.0
1984,1104-Craivavers,652,177,150,225,84,16,0.2715,0.2301,0.3451,0.1288,0.0245
1984,1105-Devin,2112,431,647,557,303,174,0.2041,0.3063,0.2637,0.1435,0.0824
1984,12-Sallaz/Vennes/Séchaud,9813,2708,3602,2385,837,281,0.276,0.3671,0.243,0.0853,0.0286
1984,1201-La Sallaz,2993,587,973,907,426,100,0.1961,0.3251,0.303,0.1423,0.0334
1984,1202-Vennes,558,84,283,94,41,56,0.1505,0.5072,0.1685,0.0735,0.1004
1984,1203-Route de Berne,1156,380,362,286,107,21,0.3287,0.3131,0.2474,0.0926,0.0182
1984,1204-Valmont,1082,292,325,371,79,15,0.2699,0.3004,0.3429,0.073,0.0139
1984,1205-Grangette,510,143,193,128,43,3,0.2804,0.3784,0.251,0.0843,0.0059
1984,1206-Praz-Séchaud,1310,573,541,143,34,19,0.4374,0.413,0.1092,0.026,0.0145
1984,1207-Ch. des Roches,280,59,55,85,33,48,0.2107,0.1964,0.3036,0.1179,0.1714
1984,1208-Grand-Vennes,1924,590,870,371,74,19,0.3067,0.4522,0.1928,0.0385,0.0099
1984,13-Sauvabelin,288,37,57,42,81,71,0.1285,0.1979,0.1458,0.2812,0.2465
1984,1301-Sauvabelin,39,9,12,13,4,1,0.2308,0.3077,0.3333,0.1026,0.0256
1984,1302-Pré-Fleuri,249,28,45,29,77,70,0.1124,0.1807,0.1165,0.3092,0.2811
1984,14-Borde/Bellevaux,9886,2495,3072,2985,1091,243,0.2524,0.3107,0.3019,0.1104,0.0246
1984,1401-Borde,1913,475,610,529,228,71,0.2483,0.3189,0.2765,0.1192,0.0371
1984,1402-Rouvraie,2274,608,790,671,179,26,0.2674,0.3474,0.2951,0.0787,0.0114
1984,1403-Bellevaux,4541,999,1414,1308,612,208,0.22,0.3114,0.288,0.1348,0.0458
1984,1403-Bellevaux,5032,1277,1451,1556,612,136,0.2538,0.2884,0.3092,0.1216,0.027
1984,1404-Rte du Signal,653,112,187,240,86,28,0.1715,0.2864,0.3675,0.1317,0.0429
1984,1404-Rte du Signal,667,135,221,229,72,10,0.2024,0.3313,0.3433,0.1079,0.015
1984,15-Vinet/Pontaise,6811,1044,2450,1990,949,378,0.1533,0.3597,0.2922,0.1393,0.0555
1984,15-Vinet/Pontaise,7666,1249,2423,2412,1276,306,0.1629,0.3161,0.3146,0.1664,0.0399
1984,1501-Pré-du-Marché,1903,275,690,561,267,110,0.1445,0.3626,0.2948,0.1403,0.0578
1984,1501-Pré-du-Marché,2128,312,601,700,411,104,0.1466,0.2824,0.3289,0.1931,0.0489
1984,1502-Valentin,2619,376,929,771,373,170,0.1436,0.3547,0.2944,0.1424,0.0649
1984,1502-Valentin,2914,480,930,881,504,119,0.1647,0.3191,0.3023,0.173,0.0408
1984,1503-Pontaise,2289,393,831,658,309,98,0.1717,0.363,0.2875,0.135,0.0428
1984,1503-Pontaise,2624,457,892,831,361,83,0.1742,0.3399,0.3167,0.1376,0.0316
1984,16-Bossons/Blécherette,6390,1562,2171,1877,551,229,0.2444,0.3397,0.2937,0.0862,0.0358
1984,16-Bossons/Blécherette,5939,1732,2270,1482,378,77,0.2916,0.3822,0.2495,0.0636,0.013
1984,1601-Stade,1,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
1984,1602-Ancien-Stand,917,332,257,211,79,38,0.3621,0.2803,0.2301,0.0862,0.0414
1984,1602-Ancien-Stand,1028,430,326,243,27,2,0.4183,0.3171,0.2364,0.0263,0.0019
1984,1603-Bois-Mermet,28,3,11,9,2,3,0.1071,0.3929,0.3214,0.0714,0.1071
1984,1603-Bois-Mermet,43,11,8,15,8,1,0.2558,0.186,0.3488,0.186,0.0233
1984,1604-Bois-Gentil,3201,700,1069,954,317,161,0.2187,0.334,0.298,0.099,0.0503
1984,1604-Bois-Gentil,3304,839,1187,913,300,65,0.2539,0.3593,0.2763,0.0908,0.0197
1984,1605-Bossons,2083,466,747,691,152,27,0.2237,0.3586,0.3317,0.073,0.013
1984,1605-Bossons,1551,450,744,305,43,9,0.2901,0.4797,0.1966,0.0277,0.0058
1984,1606-Blécherette,161,61,87,12,1,0,0.3789,0.5404,0.0745,0.0062,0.0
1984,1606-Blécherette,12,2,5,5,0,0,0.1667,0.4167,0.4167,0.0,0.0
1984,17-Beaulieu/Grey/Boisy,4996,1204,1473,1601,549,169,0.241,0.2948,0.3205,0.1099,0.0338
1984,1702-Bergières,1965,556,708,534,139,28,0.283,0.3603,0.2718,0.0707,0.0142
1984,1703-Pierrefleur,3031,648,765,1067,410,141,0.2138,0.2524,0.352,0.1353,0.0465
1984,2-Maupas/Valency,13715,2213,4587,4259,1979,677,0.1614,0.3345,0.3105,0.1443,0.0494
1984,201-Maupas,2992,478,1050,975,369,120,0.1598,0.3509,0.3259,0.1233,0.0401
1984,202-Av. d'Echallens,3844,607,1463,1106,491,177,0.1579,0.3806,0.2877,0.1277,0.046
1984,203-Montétan,2267,331,693,701,397,145,0.146,0.3057,0.3092,0.1751,0.064
1984,204-Chablière,2533,476,859,787,323,88,0.1879,0.3391,0.3107,0.1275,0.0347
1984,205-Valency,2079,321,522,690,399,147,0.1544,0.2511,0.3319,0.1919,0.0707
1984,3-Sébeillon/Malley,8424,1660,2915,2512,1010,327,0.1971,0.346,0.2982,0.1199,0.0388
1984,301-Av. de Morges,2952,565,1096,883,333,75,0.1914,0.3713,0.2991,0.1128,0.0254
1984,302-Rue de Sébeillon,25,8,4,13,0,0,0.32,0.16,0.52,0.0,0.0
1984,303-Tivoli,2018,349,654,631,290,94,0.1729,0.3241,0.3127,0.1437,0.0466
1984,304-Prélaz,2172,373,723,630,299,147,0.1717,0.3329,0.2901,0.1377,0.0677
1984,305-Gare de Sébeillon,13,2,3,5,3,0,0.1538,0.2308,0.3846,0.2308,0.0
1984,306-Av. de Provence,4,2,2,0,0,0,0.5,0.5,0.0,0.0,0.0
1984,307-Malley,1240,361,433,350,85,11,0.2911,0.3492,0.2823,0.0685,0.0089
1984,4-Montoie/Bourdonnette,6646,1741,2301,1852,607,145,0.262,0.3462,0.2787,0.0913,0.0218
1984,401-Montoie,2990,601,1015,915,370,89,0.201,0.3395,0.306,0.1237,0.0298
1984,402-Vallée de la Jeunesse,11,6,2,3,0,0,0.5455,0.1818,0.2727,0.0,0.0
1984,403-Pyramides,1282,372,414,377,98,21,0.2902,0.3229,0.2941,0.0764,0.0164
1984,404-Prés-de-Vidy,722,136,265,209,88,24,0.1884,0.367,0.2895,0.1219,0.0332
1984,405-Bourget,10,0,5,5,0,0,0.0,0.5,0.5,0.0,0.0
1984,406-Bourdonnette,1631,626,600,343,51,11,0.3838,0.3679,0.2103,0.0313,0.0067
1984,5-Montriond/Cour,7597,1231,2467,2303,1235,361,0.162,0.3247,0.3031,0.1626,0.0475
1984,501-Marc-Dufour,2790,452,905,802,494,137,0.162,0.3244,0.2875,0.1771,0.0491
1984,502-Milan,9,3,2,4,0,0,0.3333,0.2222,0.4444,0.0,0.0
1984,503-Les Cèdres,75,9,56,9,1,0,0.12,0.7467,0.12,0.0133,0.0
1984,504-Cour,1924,282,674,580,299,89,0.1466,0.3503,0.3015,0.1554,0.0463
1984,505-Mont-d'Or,2793,485,827,906,440,135,0.1736,0.2961,0.3244,0.1575,0.0483
1984,506-Bellerive,6,0,3,2,1,0,0.0,0.5,0.3333,0.1667,0.0
1984,6-Sous-Gare/Ouchy,11475,1888,3636,3561,1797,593,0.1645,0.3169,0.3103,0.1566,0.0517
1984,601-Grancy,3895,688,1401,1100,527,179,0.1766,0.3597,0.2824,0.1353,0.046
1984,601-Grancy,3762,639,1218,1130,616,159,0.1699,0.3238,0.3004,0.1637,0.0423
1984,602-Harpe,4709,764,1396,1504,793,252,0.1622,0.2965,0.3194,0.1684,0.0535
1984,602-Harpe,4939,849,1392,1606,865,227,0.1719,0.2818,0.3252,0.1751,0.046
1984,603-Av. d'Ouchy,1389,231,394,448,234,82,0.1663,0.2837,0.3225,0.1685,0.059
1984,603-Av. d'Ouchy,1305,243,318,420,261,63,0.1862,0.2437,0.3218,0.2,0.0483
1984,604-Ouchy,1482,205,445,509,243,80,0.1383,0.3003,0.3435,0.164,0.054
1984,604-Ouchy,1607,253,476,547,258,73,0.1574,0.2962,0.3404,0.1605,0.0454
1984,7-Montchoisi,3829,622,1134,1185,681,207,0.1624,0.2962,0.3095,0.1779,0.0541
1984,7-Montchoisi,4042,762,1088,1291,706,195,0.1885,0.2692,0.3194,0.1747,0.0482
1984,701-Montchoisi,3623,592,1091,1111,637,192,0.1634,0.3011,0.3067,0.1758,0.053
1984,701-Montchoisi,3832,727,1051,1203,677,174,0.1897,0.2743,0.3139,0.1767,0.0454
1984,702-Elysée,206,30,43,74,44,15,0.1456,0.2087,0.3592,0.2136,0.0728
1984,702-Elysée,210,35,37,88,29,21,0.1667,0.1762,0.419,0.1381,0.1
1984,8-Florimont/Chissiez,5586,986,1806,1693,819,282,0.1765,0.3233,0.3031,0.1466,0.0505
1984,8-Florimont/Chissiez,5503,1062,1625,1712,835,269,0.193,0.2953,0.3111,0.1517,0.0489
1984,801-Florimont,2000,333,463,664,393,147,0.1665,0.2315,0.332,0.1965,0.0735
1984,802-Av. Rambert,998,219,206,351,168,54,0.2194,0.2064,0.3517,0.1683,0.0541
1984,803-Chissiez,2505,510,956,697,274,68,0.2036,0.3816,0.2782,0.1094,0.0271
1984,9-Mousquines/Bellevue,2311,534,616,738,339,84,0.2311,0.2666,0.3193,0.1467,0.0363
1984,90-Zones foraines,1592,370,645,414,133,30,0.2324,0.4052,0.2601,0.0835,0.0188
1984,901-Mon-Repos,175,25,37,68,36,9,0.1429,0.2114,0.3886,0.2057,0.0514
1984,9010-Les Râpes,1172,253,498,296,105,20,0.2159,0.4249,0.2526,0.0896,0.0171
1984,902-Av. Secrétan,1528,383,365,480,243,57,0.2507,0.2389,0.3141,0.159,0.0373
1984,9020-Montheron,141,38,37,41,17,8,0.2695,0.2624,0.2908,0.1206,0.0567
1984,903-Ch. de la Vuachère,608,126,214,190,60,18,0.2072,0.352,0.3125,0.0987,0.0296
1984,9030-Vernand,279,79,110,77,11,2,0.2832,0.3943,0.276,0.0394,0.0072
1984,99-Adresses inconnues,299,46,90,90,49,24,0.1538,0.301,0.301,0.1639,0.0803
1984,Ville de Lausanne,127952,24373,42746,38562,16674,5597,0.1905,0.3341,0.3014,0.1303,0.0437
1985,1-Centre,11746,1579,4352,3538,1648,629,0.1344,0.3705,0.3012,0.1403,0.0536
1985,10-Vallon/Béthusy,6376,938,2300,1790,941,407,0.1471,0.3607,0.2807,0.1476,0.0638
1985,1001-Le Vallon,1426,235,661,389,116,25,0.1648,0.4635,0.2728,0.0813,0.0175
1985,1002-Hôpitaux,453,57,202,40,48,106,0.1258,0.4459,0.0883,0.106,0.234
1985,1003-Victor-Ruffy,2270,333,727,733,354,123,0.1467,0.3203,0.3229,0.1559,0.0542
1985,1004-Béthusy,2227,313,710,628,423,153,0.1405,0.3188,0.282,0.1899,0.0687
1985,101-Rue Centrale,2055,219,863,594,272,107,0.1066,0.42,0.2891,0.1324,0.0521
1985,102-Chauderon,2146,297,990,565,218,76,0.1384,0.4613,0.2633,0.1016,0.0354
1985,103-Flon,7,2,1,1,3,0,0.2857,0.1429,0.1429,0.4286,0.0
1985,104-Montbenon,172,21,34,64,43,10,0.1221,0.1977,0.3721,0.25,0.0581
1985,105-Gare/Petit-Chêne,1472,247,455,443,226,101,0.1678,0.3091,0.301,0.1535,0.0686
1985,106-Georgette,1125,204,315,350,178,78,0.1813,0.28,0.3111,0.1582,0.0693
1985,107-Avant-Poste,1590,209,399,508,331,143,0.1314,0.2509,0.3195,0.2082,0.0899
1985,108-Marterey,1825,236,686,626,216,61,0.1293,0.3759,0.343,0.1184,0.0334
1985,109-Cité,526,60,266,147,42,11,0.1141,0.5057,0.2795,0.0798,0.0209
1985,11-Chailly/Rovéréaz,8743,1752,2778,2660,1133,420,0.2004,0.3177,0.3042,0.1296,0.048
1985,110-Riponne/Tunnel,828,84,343,240,119,42,0.1014,0.4143,0.2899,0.1437,0.0507
1985,1101-Chailly,4589,887,1611,1388,549,154,0.1933,0.3511,0.3025,0.1196,0.0336
1985,1102-Plaisante,1382,315,396,405,189,77,0.2279,0.2865,0.2931,0.1368,0.0557
1985,1103-Bois de Rovéréaz,12,3,3,5,1,0,0.25,0.25,0.4167,0.0833,0.0
1985,1104-Craivavers,660,160,146,246,88,20,0.2424,0.2212,0.3727,0.1333,0.0303
1985,1105-Devin,2100,387,622,616,306,169,0.1843,0.2962,0.2933,0.1457,0.0805
1985,12-Sallaz/Vennes/Séchaud,10593,2732,3853,2732,907,369,0.2579,0.3637,0.2579,0.0856,0.0348
1985,1201-La Sallaz,2948,533,961,880,431,143,0.1808,0.326,0.2985,0.1462,0.0485
1985,1202-Vennes,1054,261,489,170,52,82,0.2476,0.4639,0.1613,0.0493,0.0778
1985,1203-Route de Berne,1054,315,305,302,109,23,0.2989,0.2894,0.2865,0.1034,0.0218
1985,1204-Valmont,1046,223,318,387,101,17,0.2132,0.304,0.37,0.0966,0.0163
1985,1205-Grangette,577,152,216,154,49,6,0.2634,0.3744,0.2669,0.0849,0.0104
1985,1206-Praz-Séchaud,1242,514,439,235,31,23,0.4138,0.3535,0.1892,0.025,0.0185
1985,1207-Ch. des Roches,465,75,184,117,36,53,0.1613,0.3957,0.2516,0.0774,0.114
1985,1208-Grand-Vennes,2207,659,941,487,98,22,0.2986,0.4264,0.2207,0.0444,0.01
1985,13-Sauvabelin,293,39,50,62,71,71,0.1331,0.1706,0.2116,0.2423,0.2423
1985,1301-Sauvabelin,46,11,16,17,2,0,0.2391,0.3478,0.3696,0.0435,0.0
1985,1302-Pré-Fleuri,247,28,34,45,69,71,0.1134,0.1377,0.1822,0.2794,0.2874
1985,14-Borde/Bellevaux,9692,2108,3081,3116,1088,299,0.2175,0.3179,0.3215,0.1123,0.0309
1985,1401-Borde,1925,430,657,572,202,64,0.2234,0.3413,0.2971,0.1049,0.0332
1985,1402-Rouvraie,2262,523,662,850,188,39,0.2312,0.2927,0.3758,0.0831,0.0172
1985,1403-Bellevaux,4807,1022,1502,1483,621,179,0.2126,0.3125,0.3085,0.1292,0.0372
1985,1404-Rte du Signal,698,133,260,211,77,17,0.1905,0.3725,0.3023,0.1103,0.0244
1985,15-Vinet/Pontaise,7372,1047,2448,2326,1136,415,0.142,0.3321,0.3155,0.1541,0.0563
1985,1501-Pré-du-Marché,2106,287,633,684,348,154,0.1363,0.3006,0.3248,0.1652,0.0731
1985,1502-Valentin,2721,391,836,873,455,166,0.1437,0.3072,0.3208,0.1672,0.061
1985,1503-Pontaise,2545,369,979,769,333,95,0.145,0.3847,0.3022,0.1308,0.0373
1985,16-Bossons/Blécherette,5658,1486,2109,1579,384,100,0.2626,0.3727,0.2791,0.0679,0.0177
1985,1601-Stade,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0
1985,1602-Ancien-Stand,907,348,273,240,36,10,0.3837,0.301,0.2646,0.0397,0.011
1985,1603-Bois-Mermet,41,11,9,12,8,1,0.2683,0.2195,0.2927,0.1951,0.0244
1985,1604-Bois-Gentil,3242,756,1204,914,285,83,0.2332,0.3714,0.2819,0.0879,0.0256
1985,1605-Bossons,1454,370,617,407,54,6,0.2545,0.4243,0.2799,0.0371,0.0041
1985,1606-Blécherette,13,1,5,6,1,0,0.0769,0.3846,0.4615,0.0769,0.0
1985,17-Beaulieu/Grey/Boisy,5449,1116,1434,2019,626,254,0.2048,0.2632,0.3705,0.1149,0.0466
1985,1701-Beaulieu,2,0,2,0,0,0,0.0,1.0,0.0,0.0,0.0
1985,1702-Bergières,2400,549,588,912,285,66,0.2288,0.245,0.38,0.1188,0.0275
1985,1702-Bergières,2295,568,708,815,161,43,0.2475,0.3085,0.3551,0.0702,0.0187
1985,1703-Pierrefleur,3156,498,694,1073,615,276,0.1578,0.2199,0.34,0.1949,0.0875
1985,1703-Pierrefleur,3152,548,724,1204,465,211,0.1739,0.2297,0.382,0.1475,0.0669
1985,2-Maupas/Valency,13720,2136,4700,4227,1969,688,0.1557,0.3426,0.3081,0.1435,0.0501
1985,201-Maupas,3002,476,1077,955,369,125,0.1586,0.3588,0.3181,0.1229,0.0416
1985,202-Av. d'Echallens,3897,563,1522,1139,496,177,0.1445,0.3906,0.2923,0.1273,0.0454
1985,203-Montétan,2231,335,692,677,383,144,0.1502,0.3102,0.3035,0.1717,0.0645
1985,204-Chablière,2560,467,906,772,325,90,0.1824,0.3539,0.3016,0.127,0.0352
1985,205-Valency,2030,295,503,684,396,152,0.1453,0.2478,0.3369,0.1951,0.0749
1985,3-Sébeillon/Malley,8337,1620,2922,2495,972,328,0.1943,0.3505,0.2993,0.1166,0.0393
1985,301-Av. de Morges,2910,554,1104,864,312,76,0.1904,0.3794,0.2969,0.1072,0.0261
1985,302-Rue de Sébeillon,26,8,7,11,0,0,0.3077,0.2692,0.4231,0.0,0.0
1985,303-Tivoli,2000,327,651,641,287,94,0.1635,0.3255,0.3205,0.1435,0.047
1985,304-Prélaz,2131,353,711,635,288,144,0.1656,0.3336,0.298,0.1351,0.0676
1985,305-Gare de Sébeillon,13,3,2,5,3,0,0.2308,0.1538,0.3846,0.2308,0.0
1985,306-Av. de Provence,4,2,2,0,0,0,0.5,0.5,0.0,0.0,0.0
1985,307-Malley,1253,373,445,339,82,14,0.2977,0.3551,0.2706,0.0654,0.0112
1985,4-Montoie/Bourdonnette,6539,1689,2247,1848,609,146,0.2583,0.3436,0.2826,0.0931,0.0223
1985,401-Montoie,2922,575,992,894,373,88,0.1968,0.3395,0.306,0.1277,0.0301
1985,402-Vallée de la Jeunesse,11,6,2,3,0,0,0.5455,0.1818,0.2727,0.0,0.0
1985,403-Pyramides,1277,368,410,382,96,21,0.2882,0.3211,0.2991,0.0752,0.0164
1985,404-Prés-de-Vidy,714,130,270,204,84,26,0.1821,0.3782,0.2857,0.1176,0.0364
1985,405-Bourget,9,1,3,5,0,0,0.1111,0.3333,0.5556,0.0,0.0
1985,406-Bourdonnette,1606,609,570,360,56,11,0.3792,0.3549,0.2242,0.0349,0.0068
1985,5-Montriond/Cour,7515,1195,2442,2265,1208,405,0.159,0.325,0.3014,0.1607,0.0539
1985,501-Marc-Dufour,2750,429,889,795,488,149,0.156,0.3233,0.2891,0.1775,0.0542
1985,502-Milan,12,7,1,4,0,0,0.5833,0.0833,0.3333,0.0,0.0
1985,503-Les Cèdres,81,8,64,7,2,0,0.0988,0.7901,0.0864,0.0247,0.0
1985,504-Cour,1872,274,654,548,293,103,0.1464,0.3494,0.2927,0.1565,0.055
1985,505-Mont-d'Or,2795,477,833,908,424,153,0.1707,0.298,0.3249,0.1517,0.0547
1985,506-Bellerive,5,0,1,3,1,0,0.0,0.2,0.6,0.2,0.0
1985,6-Sous-Gare/Ouchy,11318,1844,3602,3507,1782,583,0.1629,0.3183,0.3099,0.1574,0.0515
1985,601-Grancy,3792,672,1353,1086,509,172,0.1772,0.3568,0.2864,0.1342,0.0454
1985,602-Harpe,4636,740,1358,1482,807,249,0.1596,0.2929,0.3197,0.1741,0.0537
1985,603-Av. d'Ouchy,1366,231,395,436,226,78,0.1691,0.2892,0.3192,0.1654,0.0571
1985,604-Ouchy,1524,201,496,503,240,84,0.1319,0.3255,0.3301,0.1575,0.0551
1985,7-Montchoisi,3714,581,1119,1159,648,207,0.1564,0.3013,0.3121,0.1745,0.0557
1985,701-Montchoisi,3516,549,1086,1082,605,194,0.1561,0.3089,0.3077,0.1721,0.0552
1985,702-Elysée,198,32,33,77,43,13,0.1616,0.1667,0.3889,0.2172,0.0657
1985,8-Florimont/Chissiez,5452,949,1742,1654,826,281,0.1741,0.3195,0.3034,0.1515,0.0515
1985,801-Florimont,1938,295,490,634,360,159,0.1522,0.2528,0.3271,0.1858,0.082
1985,802-Av. Rambert,1086,233,272,342,187,52,0.2145,0.2505,0.3149,0.1722,0.0479
1985,803-Chissiez,2428,421,980,678,279,70,0.1734,0.4036,0.2792,0.1149,0.0288
1985,9-Mousquines/Bellevue,2422,506,656,810,355,95,0.2089,0.2709,0.3344,0.1466,0.0392
1985,90-Zones foraines,2293,541,858,662,177,55,0.2359,0.3742,0.2887,0.0772,0.024
1985,90-Zones foraines,1726,363,707,458,151,47,0.2103,0.4096,0.2654,0.0875,0.0272
1985,901-Mon-Repos,168,23,27,60,45,13,0.1369,0.1607,0.3571,0.2679,0.0774
1985,9010-Les Râpes,1808,436,735,473,127,37,0.2412,0.4065,0.2616,0.0702,0.0205
1985,9010-Les Râpes,1249,241,545,316,119,28,0.193,0.4363,0.253,0.0953,0.0224
1985,902-Av. Secrétan,1653,391,380,579,239,64,0.2365,0.2299,0.3503,0.1446,0.0387
1985,9020-Montheron,132,31,33,41,19,8,0.2348,0.25,0.3106,0.1439,0.0606
1985,9020-Montheron,144,38,41,34,17,14,0.2639,0.2847,0.2361,0.1181,0.0972
1985,903-Ch. de la Vuachère,601,92,249,171,71,18,0.1531,0.4143,0.2845,0.1181,0.03
1985,9030-Vernand,353,74,90,148,31,10,0.2096,0.255,0.4193,0.0878,0.0283
1985,9030-Vernand,333,84,121,108,15,5,0.2523,0.3634,0.3243,0.045,0.015
1985,99-Adresses inconnues,144,7,75,47,8,7,0.0486,0.5208,0.3264,0.0556,0.0486
1985,99-Adresses inconnues,463,43,162,138,72,48,0.0929,0.3499,0.2981,0.1555,0.1037
1985,Ville de Lausanne,127128,23723,42704,38383,16526,5792,0.1866,0.3359,0.3019,0.13,0.0456
1986,1-Centre,11272,1518,4052,3453,1614,635,0.1347,0.3595,0.3063,0.1432,0.0563
1986,10-Vallon/Béthusy,6222,962,2346,1625,833,456,0.1546,0.377,0.2612,0.1339,0.0733
1986,10-Vallon/Béthusy,6357,928,2282,1802,931,414,0.146,0.359,0.2835,0.1465,0.0651
1986,1001-Le Vallon,1426,254,693,343,103,33,0.1781,0.486,0.2405,0.0722,0.0231
1986,1001-Le Vallon,1451,239,677,388,118,29,0.1647,0.4666,0.2674,0.0813,0.02
1986,1002-Hôpitaux,388,60,140,49,38,101,0.1546,0.3608,0.1263,0.0979,0.2603
1986,1002-Hôpitaux,430,58,187,37,44,104,0.1349,0.4349,0.086,0.1023,0.2419
1986,1003-Victor-Ruffy,2230,326,712,680,364,148,0.1462,0.3193,0.3049,0.1632,0.0664
1986,1003-Victor-Ruffy,2281,327,732,738,359,125,0.1434,0.3209,0.3235,0.1574,0.0548
1986,1004-Béthusy,2178,322,801,553,328,174,0.1478,0.3678,0.2539,0.1506,0.0799
1986,1004-Béthusy,2195,304,686,639,410,156,0.1385,0.3125,0.2911,0.1868,0.0711
1986,101-Rue Centrale,1946,208,803,564,265,106,0.1069,0.4126,0.2898,0.1362,0.0545
1986,102-Chauderon,1974,289,866,537,201,81,0.1464,0.4387,0.272,0.1018,0.041
1986,103-Flon,7,1,2,3,1,0,0.1429,0.2857,0.4286,0.1429,0.0
